172.18.0.1 - - [13/Feb/2026:19:35:03 +0000] "GET /items/123 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:21:18 +0000] "GET /users HTTP/1.1" 200 46 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:21:29 +0000] "GET /_fn/catalog HTTP/1.1" 200 1696 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:21:40 +0000] "GET /items HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:21:43 +0000] "GET /items/123 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:23:29 +0000] "POST /_fn/reload HTTP/1.1" 200 182 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:23:55 +0000] "GET /users HTTP/1.1" 200 46 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:23:55 +0000] "GET /users/123 HTTP/1.1" 200 62 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:23:55 +0000] "POST /users/123 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:23:55 +0000] "GET /blog/a/b/c HTTP/1.1" 200 71 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:23:55 +0000] "GET /shop HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:23:55 +0000] "GET /shop/a/b HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:23:55 +0000] "GET /docs/a/b HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:23:55 +0000] "GET /api/orders/42 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:23:55 +0000] "POST /api/orders/42 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:23:55 +0000] "PUT /api/orders/42 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:23:55 +0000] "PATCH /api/orders/42 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:23:55 +0000] "DELETE /api/orders/42 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:24:19 +0000] "GET /users HTTP/1.1" 200 46 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:24:19 +0000] "GET /users/123 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:24:19 +0000] "POST /users/123 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:24:19 +0000] "GET /blog/a/b/c HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:24:19 +0000] "GET /shop HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:24:19 +0000] "GET /shop/a/b HTTP/1.1" 200 63 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:24:19 +0000] "GET /docs/a/b HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:24:19 +0000] "GET /api/orders/42 HTTP/1.1" 200 42 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:24:19 +0000] "POST /api/orders/42 HTTP/1.1" 200 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:24:19 +0000] "PUT /api/orders/42 HTTP/1.1" 200 43 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:24:19 +0000] "PATCH /api/orders/42 HTTP/1.1" 200 45 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:24:19 +0000] "DELETE /api/orders/42 HTTP/1.1" 200 46 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:24:55 +0000] "POST /_fn/reload HTTP/1.1" 200 180 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:25:03 +0000] "GET /users HTTP/1.1" 200 46 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:25:03 +0000] "GET /users/123 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:25:03 +0000] "POST /users/123 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:25:03 +0000] "GET /blog/a/b/c HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:25:03 +0000] "GET /shop HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:25:04 +0000] "GET /shop/a/b HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:25:04 +0000] "GET /docs/a/b HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:25:04 +0000] "GET /api/orders/42 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:25:04 +0000] "POST /api/orders/42 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:25:04 +0000] "PUT /api/orders/42 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:25:04 +0000] "PATCH /api/orders/42 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:25:04 +0000] "DELETE /api/orders/42 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:26:38 +0000] "GET /users HTTP/1.1" 200 46 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:26:38 +0000] "GET /users/123 HTTP/1.1" 500 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:26:38 +0000] "POST /users/123 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:26:39 +0000] "GET /blog/a/b/c HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:26:39 +0000] "GET /shop HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:26:39 +0000] "GET /shop/a/b HTTP/1.1" 500 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:26:39 +0000] "GET /docs/a/b HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:26:39 +0000] "GET /api/orders/42 HTTP/1.1" 500 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:26:39 +0000] "POST /api/orders/42 HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:26:39 +0000] "PUT /api/orders/42 HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:26:39 +0000] "PATCH /api/orders/42 HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:26:39 +0000] "DELETE /api/orders/42 HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:26:39 +0000] "GET /_fn/catalog HTTP/1.1" 200 1842 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:29:03 +0000] "GET /users HTTP/1.1" 200 46 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:29:03 +0000] "GET /users/123 HTTP/1.1" 500 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:29:03 +0000] "POST /users/123 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:29:03 +0000] "GET /blog/a/b/c HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:29:03 +0000] "GET /shop HTTP/1.1" 500 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:29:03 +0000] "GET /shop/a/b HTTP/1.1" 500 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:29:03 +0000] "GET /docs/a/b HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:29:03 +0000] "GET /api/orders/42 HTTP/1.1" 500 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:29:03 +0000] "POST /api/orders/42 HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:29:03 +0000] "PUT /api/orders/42 HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:29:03 +0000] "PATCH /api/orders/42 HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:29:04 +0000] "DELETE /api/orders/42 HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:30:32 +0000] "GET /users HTTP/1.1" 200 46 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:30:32 +0000] "GET /users/123 HTTP/1.1" 500 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:30:32 +0000] "POST /users/123 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:30:32 +0000] "GET /blog/a/b/c HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:30:32 +0000] "GET /shop HTTP/1.1" 500 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:30:32 +0000] "GET /shop/a/b HTTP/1.1" 500 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:30:33 +0000] "GET /docs/a/b HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:30:33 +0000] "GET /api/orders/42 HTTP/1.1" 500 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:30:33 +0000] "POST /api/orders/42 HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:30:33 +0000] "PUT /api/orders/42 HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:30:33 +0000] "PATCH /api/orders/42 HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:30:33 +0000] "DELETE /api/orders/42 HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:31:18 +0000] "GET /blog/a/b/c HTTP/1.1" 400 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:31:18 +0000] "GET /users/123 HTTP/1.1" 200 62 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:32:15 +0000] "GET /users HTTP/1.1" 200 46 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:32:15 +0000] "GET /users/123 HTTP/1.1" 200 62 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:32:15 +0000] "POST /users/123 HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:32:15 +0000] "GET /blog/a/b/c HTTP/1.1" 200 71 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:32:15 +0000] "GET /shop HTTP/1.1" 200 63 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:32:15 +0000] "GET /shop/a/b HTTP/1.1" 200 63 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:32:15 +0000] "GET /docs/a/b HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:32:15 +0000] "GET /api/orders/42 HTTP/1.1" 200 42 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:32:15 +0000] "POST /api/orders/42 HTTP/1.1" 200 44 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:32:15 +0000] "PUT /api/orders/42 HTTP/1.1" 200 43 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:32:15 +0000] "PATCH /api/orders/42 HTTP/1.1" 200 45 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:32:15 +0000] "DELETE /api/orders/42 HTTP/1.1" 200 46 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:33:19 +0000] "GET /docsjson HTTP/1.1" 404 32 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:33:29 +0000] "GET /openapi.json HTTP/1.1" 200 33331 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:33:29 +0000] "GET /docs HTTP/1.1" 200 3020 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:33:29 +0000] "GET /_fn/catalog HTTP/1.1" 200 1938 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:39:17 +0000] "GET /_fn/docs HTTP/1.1" 200 3032 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:39:17 +0000] "GET /_fn/openapi.json HTTP/1.1" 200 34984 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:39:17 +0000] "GET /_fn/catalog HTTP/1.1" 200 2041 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:39:18 +0000] "GET /docs/a/b HTTP/1.1" 200 35 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:39:53 +0000] "GET /_fn/openapi.json HTTP/1.1" 200 34984 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:39:53 +0000] "GET /_fn/catalog HTTP/1.1" 200 2041 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:39:53 +0000] "GET /_fn/docs HTTP/1.1" 200 3032 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:39:53 +0000] "GET /docs/a/b HTTP/1.1" 200 35 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:40:31 +0000] "GET /_fn/docs HTTP/1.1" 404 37 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:40:32 +0000] "GET /_fn/openapi.json HTTP/1.1" 404 37 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:40:32 +0000] "GET /_fn/catalog HTTP/1.1" 404 42 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:40:32 +0000] "GET /docs/a/b HTTP/1.1" 200 35 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:41:40 +0000] "GET /users HTTP/1.1" 200 46 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:41:40 +0000] "GET /users/123 HTTP/1.1" 200 62 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:41:40 +0000] "GET /blog/a/b/c HTTP/1.1" 200 71 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:41:40 +0000] "POST /admin/users/123 HTTP/1.1" 200 80 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:41:40 +0000] "GET /php/profile/123 HTTP/1.1" 200 71 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:41:42 +0000] "GET /rust/health HTTP/1.1" 504 38 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:41:55 +0000] "GET /rust/health HTTP/1.1" 200 68 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:42:19 +0000] "GET /fn/node-hello HTTP/1.1" 404 32 "-" "node"
172.18.0.1 - - [13/Feb/2026:20:42:19 +0000] "GET /fn/python-hello HTTP/1.1" 404 32 "-" "node"
172.18.0.1 - - [13/Feb/2026:20:42:19 +0000] "GET /fn/php-hello HTTP/1.1" 404 32 "-" "node"
172.18.0.1 - - [13/Feb/2026:20:42:19 +0000] "GET /fn/rust-hello HTTP/1.1" 404 32 "-" "node"
172.18.0.1 - - [13/Feb/2026:20:42:19 +0000] "GET /fn/node-deps HTTP/1.1" 404 32 "-" "node"
172.18.0.1 - - [13/Feb/2026:20:42:19 +0000] "GET /fn/node-auto-deps HTTP/1.1" 404 32 "-" "node"
172.18.0.1 - - [13/Feb/2026:20:42:19 +0000] "GET /fn/python-deps HTTP/1.1" 404 32 "-" "node"
172.18.0.1 - - [13/Feb/2026:20:42:22 +0000] "GET /fn/node-hello HTTP/1.1" 404 32 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:42:22 +0000] "PUT /_fn/function-config?runtime=node&name=node_echo HTTP/1.1" 400 40 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:42:23 +0000] "GET /fn/python-hello HTTP/1.1" 404 32 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:42:23 +0000] "GET /fn/php-hello HTTP/1.1" 404 32 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:42:24 +0000] "GET /fn/rust-hello HTTP/1.1" 404 32 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:42:25 +0000] "GET /fn/node-deps HTTP/1.1" 404 32 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:42:25 +0000] "GET /fn/python-deps HTTP/1.1" 404 32 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:43:49 +0000] "GET /rust/health HTTP/1.1" 200 68 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:44:55 +0000] "GET /rust/health HTTP/1.1" 200 68 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:46:44 +0000] "GET /rust/health HTTP/1.1" 200 68 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:46:44 +0000] "GET /rust/health HTTP/1.1" 200 68 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:51:55 +0000] "GET /_fn/health HTTP/1.1" 200 895 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:53:35 +0000] "PUT /_fn/function-config?runtime=node&name=node-hello HTTP/1.1" 400 40 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:53:35 +0000] "GET /node-hello HTTP/1.1" 404 32 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:53:35 +0000] "GET /python-hello HTTP/1.1" 404 32 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:53:36 +0000] "GET /php-hello HTTP/1.1" 404 32 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:53:37 +0000] "GET /rust-hello HTTP/1.1" 404 32 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:53:38 +0000] "GET /node-deps HTTP/1.1" 404 32 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:53:39 +0000] "GET /python-deps HTTP/1.1" 404 32 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:53:43 +0000] "GET /_fn/catalog HTTP/1.1" 200 2915 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:53:47 +0000] "GET /_fn/catalog HTTP/1.1" 200 2915 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:57:51 +0000] "GET /users HTTP/1.1" 200 46 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:57:51 +0000] "GET /php/profile/123 HTTP/1.1" 200 71 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:57:57 +0000] "GET /rust/health HTTP/1.1" 500 204 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:58:40 +0000] "GET /rust/health HTTP/1.1" 200 68 "-" "curl/8.7.1"
172.18.0.1 - - [13/Feb/2026:20:58:45 +0000] "GET /users HTTP/1.1" 200 46 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:58:45 +0000] "GET /blog/a/b/c HTTP/1.1" 200 71 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:58:46 +0000] "GET /php/profile/123 HTTP/1.1" 200 71 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:58:46 +0000] "GET /rust/health HTTP/1.1" 200 68 "-" "Playwright/1.58.2 (arm64; macOS 26.2) node/24.9"
172.18.0.1 - - [13/Feb/2026:20:58:47 +0000] "GET /console/gateway HTTP/1.1" 200 18909 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
172.18.0.1 - - [13/Feb/2026:20:58:47 +0000] "GET /console/assets/console.css HTTP/1.1" 200 6565 "http://127.0.0.1:8080/console/gateway" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
172.18.0.1 - - [13/Feb/2026:20:58:47 +0000] "GET /console/assets/console.js?v=20260212c HTTP/1.1" 200 54876 "http://127.0.0.1:8080/console/gateway" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
172.18.0.1 - - [13/Feb/2026:20:58:47 +0000] "GET /console/assets/base.js HTTP/1.1" 200 391 "http://127.0.0.1:8080/console/assets/console.js?v=20260212c" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
172.18.0.1 - - [13/Feb/2026:20:58:47 +0000] "GET /console/assets/wizard.js HTTP/1.1" 200 37328 "http://127.0.0.1:8080/console/assets/console.js?v=20260212c" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
172.18.0.1 - - [13/Feb/2026:20:58:47 +0000] "GET /_fn/ui-state HTTP/1.1" 200 162 "http://127.0.0.1:8080/console/gateway" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
172.18.0.1 - - [13/Feb/2026:20:58:47 +0000] "GET /_fn/packs HTTP/1.1" 200 114 "http://127.0.0.1:8080/console/gateway" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
172.18.0.1 - - [13/Feb/2026:20:58:47 +0000] "GET /_fn/jobs?limit=60 HTTP/1.1" 200 22 "http://127.0.0.1:8080/console/gateway" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
